Run,BioSample,analyte_type,biospecimen_repository,biospecimen_repository_sample_id,body_site,collection_date,env_biome,env_feature,env_material,estimated_size,gap_accession,gap_consent_code,gap_consent_short_name,gap_parent_phs,gap_sample_id,gap_subject_id,genotype,geo_loc_name,histological_type,host,is_tumor,isol_growth_condt,isolate,isolation_source,lat_lon,molecular_data_type,num_replicons,ploidy,propagation,sample_title,sample_tittle,sample_type,sex,strain,study_design,study_disease,study_name,subject_is_affected,submitted_sample_id,submitted_subject_id,submitter_handle,tissue,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR311179,SAMEA2020286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:18:21,5907820,1181564000,5907820,200,749,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311179/ERR311179.sralite.1,ERX284460,5742488,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,ERP001716,PRJEB3213,,258334,ERS163281,simple,5741,Giardia duodenalis,SAMEA2020286,,,,,,,no,,,,,SC,ERA237528,,public,BFCFC5EBC899C1955CBE05AB6437C502,BCCB5C325CE1FEE71CDFA5ED0D64CFC3
ERR311189,SAMEA2033330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:17:23,2544132,763239600,2544132,300,482,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311189/ERR311189.sralite.1,ERX284470,6141437,WGS,RANDOM,GENOMIC,PAIRED,419,107,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS184163,simple,5741,Giardia duodenalis,SAMEA2033330,,,,,,,no,,,,,SC,ERA237528,,public,5E70D969CC23771BD7AF09C4EBDF9DCC,BF0D388FF8BBE605E524D0AFA573FE61
ERR311187,SAMEA2033331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:17:14,1846618,553985400,1846618,300,344,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311187/ERR311187.sralite.1,ERX284468,6141435,WGS,RANDOM,GENOMIC,PAIRED,419,107,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS184165,simple,5741,Giardia duodenalis,SAMEA2033331,,,,,,,no,,,,,SC,ERA237528,,public,1A5C8DD79A54227EAE8FB45925F03D5A,3ED80E972B3C45073404EFBA5824CE8F
ERR311188,SAMEA2035757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:17:38,2056722,617016600,2056722,300,384,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311188/ERR311188.sralite.1,ERX284469,6141436,WGS,RANDOM,GENOMIC,PAIRED,419,107,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS184162,simple,5741,Giardia duodenalis,SAMEA2035757,,,,,,,no,,,,,SC,ERA237528,,public,FC01655D4BC413AA1BF5631134EFD18B,52386AA562F7E3F6AFDED14B10D9943D
ERR311185,SAMEA2035758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:17:27,2593248,777974400,0,300,411,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311185/ERR311185.sralite.1,ERX284466,6141433,WGS,RANDOM,GENOMIC,PAIRED,419,107,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS184164,simple,5741,Giardia duodenalis,SAMEA2035758,,,,,,,no,,,,,SC,ERA237528,,public,,
ERR311190,SAMEA2057584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:16:59,1810819,543245700,1810819,300,270,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311190/ERR311190.sralite.1,ERX284471,7144457,WGS,RANDOM,GENOMIC,PAIRED,314,82,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS226581,simple,5741,Giardia duodenalis,SAMEA2057584,,,,,,,no,,,,,SC,ERA237528,,public,73E0DEE33739CCDB81439A846863E50E,A9231D2A991AA0936DFB7ED728114B37
ERR311191,SAMEA2057585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:17:08,1535710,460713000,1535710,300,237,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311191/ERR311191.sralite.1,ERX284472,7144458,WGS,RANDOM,GENOMIC,PAIRED,314,82,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS226582,simple,5741,Giardia duodenalis,SAMEA2057585,,,,,,,no,,,,,SC,ERA237528,,public,3BC74CA00EC8E1C7399E53F76E0B10C4,9D327BFB7C7CF8C56816D6FFDE0B7032
ERR311198,SAMEA2057592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:16:45,960512,288153600,960512,300,158,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311198/ERR311198.sralite.1,ERX284479,7144465,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS226589,simple,5741,Giardia duodenalis,SAMEA2057592,,,,,,,no,,,,,SC,ERA237528,,public,1D858CF8C8A5B76930C6986E1B12DD06,DD7C02CF0539A7E9D1D3E7CD03EDC077
ERR311199,SAMEA2057593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:16:38,892419,267725700,892419,300,152,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311199/ERR311199.sralite.1,ERX284480,7144466,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS226590,simple,5741,Giardia duodenalis,SAMEA2057593,,,,,,,no,,,,,SC,ERA237528,,public,6D7802A0F87968577A178AE7B7CF518F,992BC7B17A41E96EA39DE70895A11CA9
ERR311200,SAMEA2057594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:17:42,1072698,321809400,1072698,300,176,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311200/ERR311200.sralite.1,ERX284481,7144467,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS226591,simple,5741,Giardia duodenalis,SAMEA2057594,,,,,,,no,,,,,SC,ERA237528,,public,472C3133F1B8928EE711770DED9FF8BC,770750D72A35227128FB351072439D02
ERR311214,SAMEA2064494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:19:31,6528471,1958541300,6528471,300,1203,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR000/311/ERR311214.sralite.1,ERX284495,7286711,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS243041,simple,5741,Giardia duodenalis,SAMEA2064494,,,,,,,no,,,,,SC,ERA237528,,public,D2A343DC51B4C403B69CBFC14E250E4D,551E70EFC8E576B07EEF3B6F797F9C97
ERR311216,SAMEA2064495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:18:37,4036886,1211065800,4036886,300,758,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR000/311/ERR311216.sralite.1,ERX284497,7286713,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS243043,simple,5741,Giardia duodenalis,SAMEA2064495,,,,,,,no,,,,,SC,ERA237528,,public,32263C4C697708E4E1833B142C433D7E,C322BA262849C6428BEC9CEF375701E3
ERR311217,SAMEA2064496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:17:24,531100,159330000,531100,300,85,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311217/ERR311217.sralite.1,ERX284498,7286714,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS243044,simple,5741,Giardia duodenalis,SAMEA2064496,,,,,,,no,,,,,SC,ERA237528,,public,C841276D84750E5BCAEF09D2CD0CE10F,24BCA47D1FEDC713397ECC9056CBBF7B
ERR311215,SAMEA2066657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-20 16:07:41,2013-07-15 18:19:39,6167060,1850118000,6167060,300,1141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/311/ERR311215/ERR311215.sralite.1,ERX284496,7286712,WGS,RANDOM,GENOMIC,PAIRED,400,0,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS243042,simple,5741,Giardia duodenalis,SAMEA2066657,,,,,,,no,,,,,SC,ERA237528,,public,03412F6DE7AACB9D19E9947C04F7B532,D0AE6D3E16A3A9B961C6E83BA3A83803
ERR422653,SAMEA2248445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-14 12:40:27,2014-04-12 02:02:46,1545480,463644000,1545480,300,223,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/422/ERR422653/ERR422653.sralite.1,ERX388946,8637076,WGS,RANDOM,GENOMIC,PAIRED,444,33,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS370855,simple,5741,Giardia duodenalis,SAMEA2248445,,,,,,,no,,,,,SC,ERA283716,,public,8DFA9EAF4A348697825AA446BB7919C8,A04F88D9235AE69C3F71D1ECB965E590
ERR422654,SAMEA2248446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-14 12:40:27,2014-04-12 02:03:18,1786648,535994400,1786648,300,256,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/422/ERR422654/ERR422654.sralite.1,ERX388947,8637077,WGS,RANDOM,GENOMIC,PAIRED,444,33,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS370856,simple,5741,Giardia duodenalis,SAMEA2248446,,,,,,,no,,,,,SC,ERA283716,,public,381AA46C6DCB31993CCD2C9B3DAB0D88,B30FB4FDA1906CB96239A9AC92ECEF5A
ERR422655,SAMEA2248447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-14 12:40:27,2014-04-12 02:02:46,1522825,456847500,1522825,300,212,GCA_000002435.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/422/ERR422655/ERR422655.sralite.1,ERX388948,8637078,WGS,RANDOM,GENOMIC,PAIRED,444,33,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS370857,simple,5741,Giardia duodenalis,SAMEA2248447,,,,,,,no,,,,,SC,ERA283716,,public,4C96C3F845F365FD22BDC1F9B977CEFD,05903CF08B414FA14CA5F643A2D6642D
ERR422656,SAMEA2248448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-14 12:40:27,2014-04-12 02:03:03,1643341,493002300,1643341,300,235,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/422/ERR422656/ERR422656.sralite.1,ERX388949,8637079,WGS,RANDOM,GENOMIC,PAIRED,444,33,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS370858,simple,5741,Giardia duodenalis,SAMEA2248448,,,,,,,no,,,,,SC,ERA283716,,public,6161468DFEF62FA1C673117A1F4FCB98,8940F87C197942D65E4EF46844491AD2
ERR422657,SAMEA2248449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-14 12:40:27,2014-04-12 02:03:11,1915360,574608000,1915360,300,267,GCA_000002435.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/422/ERR422657/ERR422657.sralite.1,ERX388950,8637080,WGS,RANDOM,GENOMIC,PAIRED,444,33,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS370859,simple,5741,Giardia duodenalis,SAMEA2248449,,,,,,,no,,,,,SC,ERA283716,,public,8F69FB1005A25D3915BFD187EF5EDA41,76A3E6C8E0B75D704D0F2508F1D36F40
ERR422658,SAMEA2248450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-14 12:40:27,2014-04-12 02:03:00,1576696,473008800,1576696,300,227,GCA_000002435.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/422/ERR422658/ERR422658.sralite.1,ERX388951,8637081,WGS,RANDOM,GENOMIC,PAIRED,444,33,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS370860,simple,5741,Giardia duodenalis,SAMEA2248450,,,,,,,no,,,,,SC,ERA283716,,public,49B3BFA29186137963B635A47EBCE2D2,1710AC9C2C3D9BC7B11E1293E10247E7
ERR422659,SAMEA2250360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-14 12:40:27,2014-04-12 02:02:37,1414465,424339500,1414465,300,205,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR000/422/ERR422659/ERR422659.sralite.1,ERX388952,8637075,WGS,RANDOM,GENOMIC,PAIRED,444,33,ILLUMINA,Illumina MiSeq,ERP001716,PRJEB3213,,258334,ERS370974,simple,5741,Giardia duodenalis,SAMEA2250360,,,,,,,no,,,,,SC,ERA283716,,public,1EA26AFFED69ECD3E858879EC07F76AC,C16AB93ECC969C292E48D0F928E57DED
SRR1957176,SAMN03447293,,,,,1990-02-09,watershed,river,Water,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/40,water,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:13:14,3026736,1519421472,3026736,502,879,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957176/SRR1957176.sralite.1,SRX982626,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897377,simple,5741,Giardia duodenalis,VANC/90/UBC/40,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,B5A4A008139B518708411BA901B5ACFA,B4977A94B1B776A4770456976EC4539F
SRR1957167,SAMN03447284,,,,,1990-02-13,watershed,NA,Human,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/41,human,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:45:35,2614492,1312474984,2614492,502,752,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957167/SRR1957167.sralite.1,SRX982617,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897387,simple,5741,Giardia duodenalis,VANC/90/UBC/41,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,F696BF342D30E8F9F5BE04AF9FE6FAA8,1DF26AD73DDB3B2DE6E3CF5F4E595ABF
SRR1957168,SAMN03447285,,,,,1990-02-16,watershed,NA,Human,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/42,human,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:42:09,3169345,1591011190,3169345,502,898,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957168/SRR1957168.sralite.1,SRX982618,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897385,simple,5741,Giardia duodenalis,VANC/90/UBC/42,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,2C465D851104C88B0510C886ACD7AE0C,829EEB65421BDBFC8B074BF8FD655F81
SRR1957169,SAMN03447286,,,,,1990-02-14,watershed,NA,Human,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/43,human,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:38:40,2471448,1240666896,2471448,502,713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957169/SRR1957169.sralite.1,SRX982619,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897384,simple,5741,Giardia duodenalis,VANC/90/UBC/43,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,940D05DB10AA1FDE7306B181B1DE50C7,083DD62E0CB1F14FCEAC4C1486F25DEC
SRR1957177,SAMN03447294,,,,,1990-02-16,watershed,NA,Human,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/44,human,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:08:12,3224387,1618642274,3224387,502,908,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957177/SRR1957177.sralite.1,SRX982627,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897375,simple,5741,Giardia duodenalis,VANC/90/UBC/44,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,1025CFFFF875B2FBA16EF4F9B25F267C,9622727F013B7B7306D3FF9E6DC4B3ED
SRR1957170,SAMN03447287,,,,,1990-02-14,watershed,NA,Human,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/45,human,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:39:26,5899073,2961334646,5899073,502,1666,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957170/SRR1957170.sralite.1,SRX982620,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897383,simple,5741,Giardia duodenalis,VANC/90/UBC/45,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,63C3703734C7DA8A09AD8228B2F8C67A,DC4EF101D2107D633BF631EB214618D1
SRR1957171,SAMN03447288,,,,,1990-02-16,watershed,NA,Human,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/46,human,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:32:16,1765947,886505394,1765947,502,536,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957171/SRR1957171.sralite.1,SRX982621,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897382,simple,5741,Giardia duodenalis,VANC/90/UBC/46,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,BA04B549136D7BE98B1FA8EC745AF010,5FCB245930A50E359557E181AAD96084
SRR1957172,SAMN03447289,,,,,1990-02-16,watershed,river,Water,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/49,water,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:31:48,3548896,1781545792,3548896,502,1090,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957172/SRR1957172.sralite.1,SRX982622,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897381,simple,5741,Giardia duodenalis,VANC/90/UBC/49,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,2F221102A942DBB3FF0CCF5B6BA61797,9D7BD44132C83750F48F459C2267CDFF
SRR1957173,SAMN03447290,,,,,1990-03-03,watershed,river,Water,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/50,water,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:28:56,2270015,1139547530,2270015,502,677,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957173/SRR1957173.sralite.1,SRX982623,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897380,simple,5741,Giardia duodenalis,VANC/90/UBC/50,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,9451E00E876BF61CA730416011D8376D,334ADF7A5A19167BB163EB818F633004
SRR1957174,SAMN03447291,,,,,1990-03-09,watershed,river,Beaver,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/52,Beaver,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:20:32,3382534,1698032068,3382534,502,985,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957174/SRR1957174.sralite.1,SRX982624,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897379,simple,5741,Giardia duodenalis,VANC/90/UBC/52,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,D0ECAEE809816ECAE3A995798FF0140F,6255B1EFF698BD89D3D5EF294560B597
SRR2168393,SAMN03981846,,,,,1990-03-28,watershed,river,Beaver,12Mb,,,,,,,,"Canada: Goat River, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/53,,49.08 N 116.57 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,,2016-08-13 00:00:00,2015-08-17 13:22:53,3409860,1711749720,3409860,502,980,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/168/SRR2168393/SRR2168393.sralite.1,SRX1144605,VANC/90/UBC/53,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1030564,simple,5741,Giardia duodenalis,VANC/90/UBC/53,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA289039,,public,C660BE638BA16775F0380DF0AB3F79AF,7C4A03F0D5BA4498A13F393B9F4A020B
SRR2158266,SAMN03981847,,,,,1990-04-10,watershed,river,Beaver,12Mb,,,,,,,,"Canada: Goat River, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/56,,49.08 N 116.57 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,,2016-08-13 00:00:00,2015-08-13 21:17:22,1571593,788939686,1571593,502,476,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/158/SRR2158266/SRR2158266.sralite.1,SRX1154245,VANC/90/UBC/56,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS1037021,simple,5741,Giardia duodenalis,VANC/90/UBC/56,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA289039,,public,C673ADC4EC444C2BCC210610C5AF6D81,864A84B9B15DEA24BD1A2CC46763969B
SRR1957178,SAMN03447295,,,,,1990-02-16,watershed,NA,Human,12Mb,,,,,,,,"Canada: Creston, B.C.",,,,TYI-S-33 broth,VANC/90/UBC/60,human,49.09 N 116.51 W,,NA,diploid,asexual/sexual,"Giardia samples from human, animal and water in BCCDC",,,,,,,,,,,,Trophozoites,2016-04-01 00:00:00,2015-04-08 15:01:22,839242,421299484,839242,502,241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/957/SRR1957178/SRR1957178.sralite.1,SRX982628,,WGA,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP056976,PRJNA280606,,280606,SRS897376,simple,5741,Giardia duodenalis,VANC/90/UBC/60,,,,,,,no,,,,,PROVINCIAL HEALTH SERVICES AUTHORITY,SRA249579,,public,60D960F9503265160ECFBD17243CBF2E,7C8BBB2D5F62B75238AAE6F7BDCAC4BC
